gene_symbol,editor_system,sample,raw_count,cell_type,source_file
MKRN3,dCas9-Tet1,PWS_Tet1c_mat3_r2,1.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
MKRN3,dCas9-Tet1,PWS_Tet1c_mat3_r3,1.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
MKRN3,dCas9-Tet1,PWS_Tet1c_NT_r1,1.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
MKRN3,dCas9-Tet1,PWS_Tet1c_NT_r2,4.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
MKRN3,dCas9-Tet1,PWS_Tet1c_NT_r3,1.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
MKRN3,dCas9-Tet1,WT_Tet1c_NT_r1,55.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
MKRN3,dCas9-Tet1,WT_Tet1c_NT_r2,62.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
MAGEL2,dCas9-Tet1,PWS_Tet1c_mat3_r2,2.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
MAGEL2,dCas9-Tet1,PWS_Tet1c_mat3_r3,0.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
MAGEL2,dCas9-Tet1,PWS_Tet1c_NT_r1,1.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
MAGEL2,dCas9-Tet1,PWS_Tet1c_NT_r2,2.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
MAGEL2,dCas9-Tet1,PWS_Tet1c_NT_r3,0.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
MAGEL2,dCas9-Tet1,WT_Tet1c_NT_r1,30.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
MAGEL2,dCas9-Tet1,WT_Tet1c_NT_r2,43.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
MAGEL2,dCas9-Tet1,PWS_Tet1c_mat3_r2,3.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
MAGEL2,dCas9-Tet1,PWS_Tet1c_mat3_r3,3.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
MAGEL2,dCas9-Tet1,PWS_Tet1c_NT_r1,1.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
MAGEL2,dCas9-Tet1,PWS_Tet1c_NT_r2,0.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
MAGEL2,dCas9-Tet1,PWS_Tet1c_NT_r3,4.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
MAGEL2,dCas9-Tet1,WT_Tet1c_NT_r1,22.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
MAGEL2,dCas9-Tet1,WT_Tet1c_NT_r2,17.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
MAGEL2,dCas9-Tet1,PWS_Tet1c_mat3_r2,0.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
MAGEL2,dCas9-Tet1,PWS_Tet1c_mat3_r3,0.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
MAGEL2,dCas9-Tet1,PWS_Tet1c_NT_r1,0.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
MAGEL2,dCas9-Tet1,PWS_Tet1c_NT_r2,1.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
MAGEL2,dCas9-Tet1,PWS_Tet1c_NT_r3,0.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
MAGEL2,dCas9-Tet1,WT_Tet1c_NT_r1,34.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
MAGEL2,dCas9-Tet1,WT_Tet1c_NT_r2,23.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
MAGEL2,dCas9-Tet1,PWS_Tet1c_mat3_r2,7.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
MAGEL2,dCas9-Tet1,PWS_Tet1c_mat3_r3,0.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
MAGEL2,dCas9-Tet1,PWS_Tet1c_NT_r1,2.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
MAGEL2,dCas9-Tet1,PWS_Tet1c_NT_r2,1.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
MAGEL2,dCas9-Tet1,PWS_Tet1c_NT_r3,1.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
MAGEL2,dCas9-Tet1,WT_Tet1c_NT_r1,60.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
MAGEL2,dCas9-Tet1,WT_Tet1c_NT_r2,46.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
MAGEL2,dCas9-Tet1,PWS_Tet1c_mat3_r2,8.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
MAGEL2,dCas9-Tet1,PWS_Tet1c_mat3_r3,1.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
MAGEL2,dCas9-Tet1,PWS_Tet1c_NT_r1,4.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
MAGEL2,dCas9-Tet1,PWS_Tet1c_NT_r2,3.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
MAGEL2,dCas9-Tet1,PWS_Tet1c_NT_r3,2.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
MAGEL2,dCas9-Tet1,WT_Tet1c_NT_r1,15.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
MAGEL2,dCas9-Tet1,WT_Tet1c_NT_r2,33.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
MAGEL2,dCas9-Tet1,PWS_Tet1c_mat3_r2,39.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
MAGEL2,dCas9-Tet1,PWS_Tet1c_mat3_r3,37.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
MAGEL2,dCas9-Tet1,PWS_Tet1c_NT_r1,8.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
MAGEL2,dCas9-Tet1,PWS_Tet1c_NT_r2,12.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
MAGEL2,dCas9-Tet1,PWS_Tet1c_NT_r3,15.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
MAGEL2,dCas9-Tet1,WT_Tet1c_NT_r1,100.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
MAGEL2,dCas9-Tet1,WT_Tet1c_NT_r2,106.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
MAGEL2,dCas9-Tet1,PWS_Tet1c_mat3_r2,30.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
MAGEL2,dCas9-Tet1,PWS_Tet1c_mat3_r3,22.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
MAGEL2,dCas9-Tet1,PWS_Tet1c_NT_r1,0.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
MAGEL2,dCas9-Tet1,PWS_Tet1c_NT_r2,3.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
MAGEL2,dCas9-Tet1,PWS_Tet1c_NT_r3,1.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
MAGEL2,dCas9-Tet1,WT_Tet1c_NT_r1,92.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
MAGEL2,dCas9-Tet1,WT_Tet1c_NT_r2,88.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
MAGEL2,dCas9-Tet1,PWS_Tet1c_mat3_r2,12.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
MAGEL2,dCas9-Tet1,PWS_Tet1c_mat3_r3,10.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
MAGEL2,dCas9-Tet1,PWS_Tet1c_NT_r1,0.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
MAGEL2,dCas9-Tet1,PWS_Tet1c_NT_r2,3.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
MAGEL2,dCas9-Tet1,PWS_Tet1c_NT_r3,1.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
MAGEL2,dCas9-Tet1,WT_Tet1c_NT_r1,102.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
MAGEL2,dCas9-Tet1,WT_Tet1c_NT_r2,110.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
NDN,dCas9-Tet1,PWS_Tet1c_mat3_r2,2.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
NDN,dCas9-Tet1,PWS_Tet1c_mat3_r3,2.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
NDN,dCas9-Tet1,PWS_Tet1c_NT_r1,0.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
NDN,dCas9-Tet1,PWS_Tet1c_NT_r2,2.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
NDN,dCas9-Tet1,PWS_Tet1c_NT_r3,0.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
NDN,dCas9-Tet1,WT_Tet1c_NT_r1,64.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
NDN,dCas9-Tet1,WT_Tet1c_NT_r2,28.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
NDN,dCas9-Tet1,PWS_Tet1c_mat3_r2,50.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
NDN,dCas9-Tet1,PWS_Tet1c_mat3_r3,59.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
NDN,dCas9-Tet1,PWS_Tet1c_NT_r1,12.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
NDN,dCas9-Tet1,PWS_Tet1c_NT_r2,13.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
NDN,dCas9-Tet1,PWS_Tet1c_NT_r3,6.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
NDN,dCas9-Tet1,WT_Tet1c_NT_r1,130.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
NDN,dCas9-Tet1,WT_Tet1c_NT_r2,98.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
NDN,dCas9-Tet1,PWS_Tet1c_mat3_r2,3.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
NDN,dCas9-Tet1,PWS_Tet1c_mat3_r3,2.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
NDN,dCas9-Tet1,PWS_Tet1c_NT_r1,1.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
NDN,dCas9-Tet1,PWS_Tet1c_NT_r2,2.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
NDN,dCas9-Tet1,PWS_Tet1c_NT_r3,0.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
NDN,dCas9-Tet1,WT_Tet1c_NT_r1,31.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
NDN,dCas9-Tet1,WT_Tet1c_NT_r2,31.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,PWS_Tet1c_mat3_r2,10.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,PWS_Tet1c_mat3_r3,3.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,PWS_Tet1c_NT_r1,0.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,PWS_Tet1c_NT_r2,1.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,PWS_Tet1c_NT_r3,2.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,WT_Tet1c_NT_r1,13.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,WT_Tet1c_NT_r2,23.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,PWS_Tet1c_mat3_r2,14.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,PWS_Tet1c_mat3_r3,16.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,PWS_Tet1c_NT_r1,1.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,PWS_Tet1c_NT_r2,1.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,PWS_Tet1c_NT_r3,0.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,WT_Tet1c_NT_r1,47.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,WT_Tet1c_NT_r2,39.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,PWS_Tet1c_mat3_r2,22.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,PWS_Tet1c_mat3_r3,15.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,PWS_Tet1c_NT_r1,1.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,PWS_Tet1c_NT_r2,0.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,PWS_Tet1c_NT_r3,0.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,WT_Tet1c_NT_r1,45.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,WT_Tet1c_NT_r2,53.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,PWS_Tet1c_mat3_r2,24.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,PWS_Tet1c_mat3_r3,17.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,PWS_Tet1c_NT_r1,3.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,PWS_Tet1c_NT_r2,3.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,PWS_Tet1c_NT_r3,5.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,WT_Tet1c_NT_r1,46.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,WT_Tet1c_NT_r2,49.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,PWS_Tet1c_mat3_r2,7.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,PWS_Tet1c_mat3_r3,10.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,PWS_Tet1c_NT_r1,0.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,PWS_Tet1c_NT_r2,0.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,PWS_Tet1c_NT_r3,0.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,WT_Tet1c_NT_r1,17.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,WT_Tet1c_NT_r2,13.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,PWS_Tet1c_mat3_r2,30.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,PWS_Tet1c_mat3_r3,25.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,PWS_Tet1c_NT_r1,2.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,PWS_Tet1c_NT_r2,1.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,PWS_Tet1c_NT_r3,1.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,WT_Tet1c_NT_r1,47.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,WT_Tet1c_NT_r2,63.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,PWS_Tet1c_mat3_r2,24.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,PWS_Tet1c_mat3_r3,22.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,PWS_Tet1c_NT_r1,3.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,PWS_Tet1c_NT_r2,6.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,PWS_Tet1c_NT_r3,4.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,WT_Tet1c_NT_r1,43.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,WT_Tet1c_NT_r2,41.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,PWS_Tet1c_mat3_r2,18.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,PWS_Tet1c_mat3_r3,12.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,PWS_Tet1c_NT_r1,0.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,PWS_Tet1c_NT_r2,2.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,PWS_Tet1c_NT_r3,3.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,WT_Tet1c_NT_r1,42.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,WT_Tet1c_NT_r2,63.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,PWS_Tet1c_mat3_r2,12.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,PWS_Tet1c_mat3_r3,19.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,PWS_Tet1c_NT_r1,9.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,PWS_Tet1c_NT_r2,7.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,PWS_Tet1c_NT_r3,1.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,WT_Tet1c_NT_r1,19.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,WT_Tet1c_NT_r2,41.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,PWS_Tet1c_mat3_r2,168.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,PWS_Tet1c_mat3_r3,125.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,PWS_Tet1c_NT_r1,95.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,PWS_Tet1c_NT_r2,92.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,PWS_Tet1c_NT_r3,95.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,WT_Tet1c_NT_r1,308.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,WT_Tet1c_NT_r2,312.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,PWS_Tet1c_mat3_r2,61.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,PWS_Tet1c_mat3_r3,42.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,PWS_Tet1c_NT_r1,9.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,PWS_Tet1c_NT_r2,22.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,PWS_Tet1c_NT_r3,21.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,WT_Tet1c_NT_r1,96.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,WT_Tet1c_NT_r2,109.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNRPN,dCas9-Tet1,PWS_Tet1c_mat3_r2,105.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNRPN,dCas9-Tet1,PWS_Tet1c_mat3_r3,91.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNRPN,dCas9-Tet1,PWS_Tet1c_NT_r1,14.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNRPN,dCas9-Tet1,PWS_Tet1c_NT_r2,20.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNRPN,dCas9-Tet1,PWS_Tet1c_NT_r3,19.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNRPN,dCas9-Tet1,WT_Tet1c_NT_r1,152.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNRPN,dCas9-Tet1,WT_Tet1c_NT_r2,147.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNRPN,dCas9-Tet1,PWS_Tet1c_mat3_r2,131.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNRPN,dCas9-Tet1,PWS_Tet1c_mat3_r3,102.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNRPN,dCas9-Tet1,PWS_Tet1c_NT_r1,4.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNRPN,dCas9-Tet1,PWS_Tet1c_NT_r2,3.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNRPN,dCas9-Tet1,PWS_Tet1c_NT_r3,4.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNRPN,dCas9-Tet1,WT_Tet1c_NT_r1,297.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNRPN,dCas9-Tet1,WT_Tet1c_NT_r2,341.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNRPN,dCas9-Tet1,PWS_Tet1c_mat3_r2,59.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNRPN,dCas9-Tet1,PWS_Tet1c_mat3_r3,36.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNRPN,dCas9-Tet1,PWS_Tet1c_NT_r1,6.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNRPN,dCas9-Tet1,PWS_Tet1c_NT_r2,6.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNRPN,dCas9-Tet1,PWS_Tet1c_NT_r3,1.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNRPN,dCas9-Tet1,WT_Tet1c_NT_r1,87.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNRPN,dCas9-Tet1,WT_Tet1c_NT_r2,87.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,PWS_Tet1c_mat3_r2,5.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,PWS_Tet1c_mat3_r3,9.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,PWS_Tet1c_NT_r1,1.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,PWS_Tet1c_NT_r2,1.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,PWS_Tet1c_NT_r3,1.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,WT_Tet1c_NT_r1,15.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,WT_Tet1c_NT_r2,11.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,PWS_Tet1c_mat3_r2,10.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,PWS_Tet1c_mat3_r3,5.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,PWS_Tet1c_NT_r1,1.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,PWS_Tet1c_NT_r2,1.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,PWS_Tet1c_NT_r3,1.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,WT_Tet1c_NT_r1,12.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,WT_Tet1c_NT_r2,17.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,PWS_Tet1c_mat3_r2,8.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,PWS_Tet1c_mat3_r3,9.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,PWS_Tet1c_NT_r1,5.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,PWS_Tet1c_NT_r2,1.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,PWS_Tet1c_NT_r3,3.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,WT_Tet1c_NT_r1,32.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,WT_Tet1c_NT_r2,42.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,PWS_Tet1c_mat3_r2,65.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,PWS_Tet1c_mat3_r3,27.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,PWS_Tet1c_NT_r1,5.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,PWS_Tet1c_NT_r2,11.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,PWS_Tet1c_NT_r3,9.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,WT_Tet1c_NT_r1,95.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,WT_Tet1c_NT_r2,91.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,PWS_Tet1c_mat3_r2,42.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,PWS_Tet1c_mat3_r3,22.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,PWS_Tet1c_NT_r1,2.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,PWS_Tet1c_NT_r2,4.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,PWS_Tet1c_NT_r3,7.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,WT_Tet1c_NT_r1,49.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,WT_Tet1c_NT_r2,68.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,PWS_Tet1c_mat3_r2,2.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,PWS_Tet1c_mat3_r3,0.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,PWS_Tet1c_NT_r1,0.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
SNHG14,dCas9-Tet1,PWS_Tet1c_NT_r2,0.0,neuron,GSE285305_Tet1-featurecounts.csv.gz
